student_id,age,gender,country,major,university_year,GPA,study_hours_per_day,class_attendance_percent,sleep_hours,screen_time_hours,social_media_hours,gaming_hours,exercise_hours_per_week,part_time_job,relationship_status,family_income_level,internet_quality,mental_stress_level,AI_tool_usage_hours,favorite_AI_tool,note_taking_method,exam_preparation_days,coffee_consumption_per_day,extracurricular_hours_per_week,final_exam_score,assignment_score
S07783,27,Male,South Korea,Mathematics,3,3.01,3.7,91,5.3,6.6,3.9,3.3,3.5,No,In a Relationship,High,Average,4.3,1.3,Gemini,Handwritten,12,0,5.2,100,76
S07784,28,Male,UK,Medicine,4,4.0,7.4,100,8.4,6.9,3.6,0.8,1.3,No,Single,Middle,Good,5.1,1.3,Claude,Handwritten,14,3,5.6,100,100
S07785,23,Male,UK,Medicine,2,3.61,3.8,96,6.5,6.1,4.1,2.1,4.4,No,In a Relationship,Middle,Good,3.9,0.1,None,Digital,10,3,3.7,100,89
S07786,18,Female,Bangladesh,Business,1,3.63,3.6,84,7.2,5.5,4.9,1.8,0.0,No,Single,Low,Average,6.9,2.5,ChatGPT,Digital,11,3,7.8,100,90
S07787,26,Female,Canada,Economics,2,4.0,3.7,100,7.3,5.2,3.6,2.4,3.3,No,Single,Middle,Good,2.9,0.8,ChatGPT,Digital,8,1,2.5,100,100
S07788,21,Male,Bangladesh,Business,3,3.45,2.5,98,7.4,5.1,2.2,0.0,1.4,No,In a Relationship,Low,Average,3.1,1.0,ChatGPT,Handwritten,7,3,1.4,87,84
S07789,19,Female,India,Economics,1,3.45,3.4,80,5.6,5.7,3.0,2.2,1.2,No,In a Relationship,Low,Average,6.4,1.4,Copilot,Digital,17,2,2.5,89,91
S07790,22,Male,Brazil,Medicine,4,3.41,5.2,91,5.0,8.3,5.3,1.3,2.1,Yes,Single,High,Good,5.7,0.3,Claude,Digital,17,2,3.8,100,100
S07791,25,Male,France,Computer Science,4,3.51,3.7,90,6.3,9.1,6.9,2.3,2.8,No,Single,Middle,Good,5.9,1.4,Gemini,Digital,17,1,2.8,100,100
S07792,28,Male,Brazil,Law,1,3.57,2.3,86,7.5,4.9,3.5,1.9,3.0,Yes,In a Relationship,Middle,Good,4.8,0.7,ChatGPT,Mixed,18,3,2.6,96,90
S07793,24,Female,Brazil,Biology,4,3.39,2.1,80,6.1,6.8,3.6,2.7,4.6,Yes,Single,Low,Good,5.5,0.7,Claude,Handwritten,13,3,1.9,97,99
S07794,26,Male,South Korea,Medicine,3,3.06,2.8,89,6.6,6.7,3.9,0.2,2.7,Yes,Single,High,Average,5.3,1.0,ChatGPT,Digital,10,1,3.1,93,91
S07795,22,Female,Canada,Economics,3,3.67,3.6,84,9.6,6.6,2.8,0.0,2.8,No,Single,High,Average,3.5,0.5,Gemini,Digital,9,1,3.9,100,100
S07796,18,Female,Japan,Mathematics,4,2.96,5.3,90,4.8,6.6,4.5,0.0,0.2,Yes,In a Relationship,High,Good,6.9,0.0,None,Handwritten,3,2,6.3,93,78
S07797,23,Female,USA,Medicine,3,3.01,1.5,69,6.1,4.9,4.3,0.8,0.5,Yes,In a Relationship,Middle,Average,5.9,1.4,Gemini,Mixed,15,3,2.9,68,92
S07798,18,Male,India,Biology,3,4.0,3.0,99,9.3,3.2,3.3,0.4,3.6,Yes,In a Relationship,Low,Good,4.4,0.0,None,Handwritten,13,4,7.0,100,100
S07799,22,Male,France,Engineering,3,3.23,3.7,78,6.9,4.8,2.3,2.2,4.3,Yes,In a Relationship,High,Average,6.5,0.0,None,Mixed,14,2,2.7,100,89
S07800,24,Female,Brazil,Psychology,1,2.83,0.7,78,6.2,3.7,0.5,3.1,2.5,No,In a Relationship,Low,Poor,4.0,1.2,Copilot,Digital,15,2,3.6,93,82
S07801,25,Female,Bangladesh,Psychology,3,3.68,2.2,81,8.4,6.6,3.9,2.4,4.9,No,Single,High,Good,2.8,1.0,Copilot,Mixed,19,3,4.3,92,81
S07802,27,Male,Germany,Economics,4,3.33,2.5,91,7.1,5.4,3.1,0.7,0.2,Yes,In a Relationship,Middle,Average,5.8,1.5,Gemini,Digital,10,2,6.1,92,95
S07803,24,Female,Germany,Business,3,3.83,2.3,92,6.6,2.8,1.7,1.4,3.8,No,In a Relationship,Low,Good,3.5,1.9,Claude,Digital,14,1,4.1,100,100
S07804,18,Female,Germany,Biology,4,3.94,3.8,100,7.2,1.8,1.1,2.3,1.3,Yes,Single,Middle,Good,4.0,0.0,None,Handwritten,10,2,4.5,100,89
S07805,20,Female,Australia,Physics,3,3.47,3.3,79,6.2,7.2,3.8,3.3,1.1,Yes,In a Relationship,Middle,Good,5.5,0.6,Claude,Digital,3,5,6.0,100,97
S07806,18,Male,UK,Economics,4,3.36,2.7,83,5.8,3.1,0.4,2.9,1.5,No,Single,Middle,Average,3.2,0.8,ChatGPT,Digital,11,0,4.8,100,90
S07807,24,Female,France,Computer Science,4,3.88,4.1,96,6.9,5.8,3.2,2.9,2.8,Yes,In a Relationship,Middle,Poor,3.9,1.5,Gemini,Handwritten,19,2,3.4,98,99
S07808,25,Male,France,Biology,1,3.62,6.1,100,5.8,5.2,4.1,2.0,3.9,No,In a Relationship,Low,Average,2.5,1.4,Claude,Handwritten,11,1,2.7,100,99
S07809,18,Female,South Korea,Mathematics,4,4.0,6.0,100,7.0,5.4,3.6,3.0,3.7,No,In a Relationship,High,Average,4.1,0.8,Gemini,Mixed,8,1,4.3,100,100
S07810,24,Male,USA,Physics,3,3.1,0.6,75,7.4,5.3,2.2,2.5,2.4,Yes,Single,Middle,Poor,4.4,1.2,ChatGPT,Handwritten,14,1,6.2,81,86
S07811,27,Male,Japan,Medicine,2,4.0,4.4,100,8.0,4.2,0.9,0.0,4.3,Yes,Single,High,Average,2.7,0.9,ChatGPT,Mixed,16,4,4.2,100,100
S07812,23,Male,Bangladesh,Medicine,2,3.6,3.2,89,8.4,6.5,3.7,1.9,6.4,Yes,In a Relationship,Middle,Average,2.8,0.3,Gemini,Mixed,15,4,5.5,100,93
S07813,26,Female,Canada,Computer Science,1,3.24,3.7,99,6.5,9.3,4.6,0.4,2.8,Yes,In a Relationship,Low,Good,5.4,1.3,Claude,Mixed,19,2,3.5,100,85
S07814,27,Female,Germany,Computer Science,2,3.54,2.9,100,7.6,4.2,1.9,0.4,3.2,No,Single,Middle,Average,2.5,0.0,None,Mixed,7,0,4.9,100,91
S07815,23,Male,Italy,Physics,3,3.9,3.7,93,7.6,8.1,3.6,1.7,1.8,No,Single,High,Good,3.4,1.4,ChatGPT,Digital,19,1,4.9,100,96
S07816,27,Female,Australia,Physics,4,3.47,3.7,78,7.4,8.5,5.2,1.5,2.2,No,In a Relationship,Middle,Poor,5.6,2.6,Gemini,Digital,2,7,4.6,100,93
S07817,26,Female,Japan,Mathematics,2,3.53,2.6,86,6.4,6.4,3.3,1.2,5.5,No,In a Relationship,Low,Average,4.6,0.9,Gemini,Digital,2,0,3.2,100,100
S07818,19,Male,India,Engineering,1,3.19,2.2,96,5.8,6.3,2.2,0.0,5.5,No,In a Relationship,Middle,Good,4.3,3.3,Copilot,Digital,5,2,5.4,100,86
S07819,22,Male,USA,Biology,3,3.83,2.8,90,7.6,6.7,4.4,1.3,2.6,Yes,In a Relationship,Low,Average,4.3,1.8,Claude,Handwritten,14,1,4.3,100,100
S07820,28,Female,India,Biology,4,3.43,3.9,83,5.0,4.3,1.7,0.0,4.0,No,Single,Low,Good,5.2,2.7,Gemini,Mixed,4,3,6.9,88,99
S07821,27,Male,USA,Computer Science,2,3.94,4.4,100,6.7,2.4,0.9,1.9,4.8,Yes,In a Relationship,Middle,Poor,1.9,1.6,ChatGPT,Digital,9,2,5.7,100,100
S07822,27,Female,Japan,Physics,4,3.58,4.8,100,3.9,8.1,4.0,1.5,2.1,Yes,Single,High,Good,5.5,1.8,Gemini,Digital,10,2,4.9,100,100
S07823,27,Female,France,Medicine,4,3.79,2.8,94,5.4,5.6,2.2,2.3,0.4,No,Single,High,Average,5.7,1.3,Claude,Handwritten,16,1,5.2,100,98
S07824,24,Female,Brazil,Biology,4,3.95,3.9,100,5.9,6.6,2.3,0.2,4.4,No,In a Relationship,Middle,Good,4.8,0.0,None,Digital,18,3,5.5,100,100
S07825,19,Female,Australia,Law,1,4.0,4.9,100,8.3,5.1,1.9,3.0,4.8,No,Single,Low,Average,2.1,0.0,None,Handwritten,17,3,6.9,100,100
S07826,26,Male,Japan,Economics,1,4.0,5.2,100,7.8,6.4,2.1,1.8,4.5,No,Single,Low,Good,5.4,1.0,Copilot,Mixed,5,0,6.4,100,94
S07827,21,Male,Bangladesh,Medicine,4,2.74,3.4,81,6.3,7.0,4.9,5.9,2.3,Yes,Single,High,Average,5.2,0.6,Copilot,Handwritten,13,5,8.6,92,91
S07828,21,Male,Italy,Physics,2,3.53,3.2,78,7.9,9.5,5.3,0.4,6.0,Yes,Single,Middle,Average,4.2,0.6,ChatGPT,Mixed,10,3,1.2,90,95
S07829,22,Female,Japan,Psychology,2,3.46,3.8,85,8.1,8.0,5.5,3.6,3.6,Yes,Single,Middle,Average,5.6,0.0,None,Digital,11,1,0.0,88,100
S07830,22,Male,Canada,Computer Science,1,2.84,1.8,83,6.8,7.4,4.4,0.5,0.7,Yes,In a Relationship,Middle,Good,6.8,2.3,ChatGPT,Handwritten,12,3,6.9,78,80
S07831,28,Female,Italy,Biology,2,3.64,3.2,83,5.3,7.4,3.5,2.8,0.0,Yes,In a Relationship,Middle,Average,5.6,0.2,None,Digital,10,3,5.6,90,89
S07832,23,Male,India,Computer Science,2,4.0,4.6,100,6.8,6.5,0.7,2.2,2.4,No,In a Relationship,Low,Good,4.6,0.1,None,Digital,8,4,1.8,97,100
S07833,21,Male,USA,Law,2,4.0,4.5,100,6.9,6.5,2.5,0.0,3.4,No,Single,High,Good,3.4,1.2,ChatGPT,Digital,10,4,5.2,100,95
S07834,28,Female,Bangladesh,Medicine,4,3.18,3.1,86,5.5,10.1,6.0,1.1,2.4,Yes,Single,Middle,Poor,7.7,2.3,Copilot,Handwritten,9,3,5.0,100,83
S07835,20,Male,France,Computer Science,3,4.0,3.8,100,7.4,4.4,2.1,2.7,7.0,No,In a Relationship,Low,Good,2.9,2.0,ChatGPT,Digital,17,2,3.7,100,100
S07836,23,Male,France,Law,1,3.06,2.3,71,7.3,8.3,5.1,1.2,3.8,No,In a Relationship,Middle,Good,5.0,0.6,Copilot,Handwritten,12,3,5.2,93,88
S07837,27,Male,USA,Medicine,4,3.7,4.6,100,7.5,5.8,2.9,2.8,1.1,Yes,Single,Middle,Average,4.0,1.0,ChatGPT,Mixed,17,1,2.7,100,100
S07838,22,Female,South Korea,Computer Science,2,3.85,3.4,100,7.3,4.7,0.0,2.2,0.0,No,In a Relationship,Middle,Good,3.7,2.8,Copilot,Handwritten,17,1,3.9,100,90
S07839,26,Male,France,Business,2,3.58,3.1,80,7.9,6.6,3.8,2.9,3.5,Yes,Single,Middle,Good,3.3,2.3,Claude,Handwritten,19,1,4.6,92,91
S07840,22,Female,Australia,Computer Science,2,3.58,3.0,79,6.8,9.3,4.7,2.2,5.0,No,In a Relationship,Low,Good,4.4,2.1,Gemini,Handwritten,6,0,5.5,98,100
S07841,22,Male,Japan,Law,1,3.68,3.4,92,7.2,4.1,2.7,0.3,6.7,No,In a Relationship,Middle,Average,3.2,1.6,Claude,Handwritten,13,2,5.2,93,100
S07842,22,Female,Australia,Medicine,2,3.72,2.8,82,6.5,9.3,4.6,1.6,2.6,No,In a Relationship,Low,Average,4.0,1.3,ChatGPT,Handwritten,6,0,4.7,93,100
S07843,18,Male,UK,Engineering,4,4.0,4.5,100,6.3,2.3,0.3,1.7,6.4,No,In a Relationship,High,Average,2.1,3.2,Claude,Handwritten,21,4,2.7,100,100
S07844,21,Female,Australia,Business,2,4.0,2.9,91,8.6,4.7,0.7,1.5,0.3,Yes,In a Relationship,High,Good,1.1,2.3,Gemini,Digital,15,1,3.2,87,87
S07845,18,Female,India,Law,3,4.0,5.9,100,4.5,5.1,3.1,0.5,2.3,Yes,Single,Low,Good,4.0,1.3,Copilot,Mixed,10,0,1.0,100,100
S07846,26,Male,Canada,Biology,2,4.0,5.7,99,8.1,7.2,3.5,1.2,1.0,No,In a Relationship,Middle,Average,4.4,1.9,Copilot,Handwritten,10,2,4.9,100,100
S07847,18,Male,Canada,Physics,4,3.08,2.2,69,6.3,6.6,4.8,2.3,4.6,Yes,In a Relationship,Low,Average,5.8,1.0,Claude,Mixed,16,2,5.8,88,78
S07848,23,Female,Brazil,Business,4,3.45,3.6,82,6.1,8.0,3.8,1.6,0.4,No,In a Relationship,Middle,Average,4.9,0.0,None,Handwritten,10,0,2.3,100,88
S07849,28,Male,Australia,Psychology,2,3.63,2.5,85,7.3,5.0,1.0,0.0,3.8,Yes,Single,Low,Average,3.1,0.2,None,Digital,5,1,5.6,100,96
S07850,28,Female,Bangladesh,Psychology,4,3.42,3.0,79,5.2,5.4,3.1,3.2,0.5,No,In a Relationship,Low,Average,6.5,0.7,ChatGPT,Handwritten,14,2,4.0,98,85
S07851,19,Female,USA,Engineering,3,4.0,6.5,100,6.0,7.4,3.7,0.9,6.5,Yes,In a Relationship,Low,Average,4.9,0.7,Claude,Digital,18,1,4.4,100,100
S07852,22,Female,UK,Engineering,4,3.85,3.0,88,6.0,4.1,0.0,0.0,2.3,No,Single,High,Average,4.3,0.5,Claude,Handwritten,12,2,3.2,100,99
S07853,24,Male,Australia,Physics,4,3.73,4.0,95,6.7,4.6,2.7,1.5,3.8,No,Single,High,Average,4.1,0.5,Copilot,Digital,16,2,5.0,100,99
S07854,25,Male,Netherlands,Psychology,3,3.62,4.3,87,6.0,4.1,2.3,0.7,0.0,No,Single,Middle,Good,4.3,2.5,ChatGPT,Mixed,9,2,0.0,100,83
S07855,23,Male,South Korea,Mathematics,1,3.45,2.0,84,8.9,3.5,1.8,0.3,0.0,Yes,Single,Low,Average,4.0,3.0,Claude,Mixed,13,3,7.7,89,93
S07856,25,Female,UK,Law,1,3.46,2.2,92,9.2,5.0,3.5,1.7,1.5,No,In a Relationship,Middle,Average,5.2,2.5,Gemini,Digital,12,2,4.9,100,89
S07857,25,Female,Bangladesh,Medicine,4,2.74,1.7,84,4.6,2.8,1.1,3.3,4.7,No,Single,Middle,Good,5.7,0.0,None,Handwritten,10,2,5.7,84,79
S07858,24,Male,Brazil,Engineering,4,3.51,2.2,92,7.7,7.5,3.4,2.1,4.3,No,In a Relationship,High,Good,6.2,2.3,Gemini,Mixed,7,3,2.4,94,94
S07859,25,Male,India,Law,4,2.63,0.5,64,8.0,7.3,3.6,0.0,5.2,No,Single,Low,Good,5.1,1.9,Copilot,Handwritten,8,0,2.5,86,82
S07860,25,Male,USA,Psychology,4,3.56,4.3,91,7.7,5.4,4.4,1.2,0.0,No,Single,Low,Average,5.1,1.2,ChatGPT,Mixed,9,0,5.1,100,100
S07861,24,Male,France,Law,1,4.0,6.6,100,6.2,3.5,1.1,0.9,4.0,Yes,In a Relationship,High,Good,2.3,0.7,Gemini,Digital,10,1,0.9,100,100
S07862,23,Female,India,Mathematics,4,3.53,3.7,98,6.7,2.1,0.5,2.2,1.9,No,In a Relationship,High,Good,4.1,0.9,Gemini,Digital,11,1,4.2,100,100
S07863,24,Male,Germany,Business,3,2.91,1.4,75,6.1,7.2,3.2,0.0,1.4,No,In a Relationship,High,Average,6.0,2.2,Gemini,Handwritten,13,4,2.8,96,76
S07864,26,Female,Germany,Mathematics,1,3.51,2.5,90,6.5,4.9,2.4,2.3,1.9,No,Single,High,Average,1.8,1.6,Gemini,Mixed,13,2,3.3,94,96
S07865,23,Male,Netherlands,Psychology,2,2.83,2.8,84,5.5,8.3,7.2,0.3,2.8,Yes,In a Relationship,Middle,Average,4.9,2.4,ChatGPT,Handwritten,11,2,2.9,84,89
S07866,20,Male,Australia,Biology,4,3.34,2.0,75,6.9,6.7,3.5,0.8,4.3,Yes,Single,Low,Average,3.7,2.0,Copilot,Digital,12,0,4.6,83,85
S07867,23,Male,Germany,Mathematics,4,3.83,4.8,97,5.2,6.6,2.9,2.7,5.2,No,In a Relationship,Low,Good,3.5,2.6,Claude,Mixed,8,4,5.4,100,88
S07868,27,Female,Brazil,Law,3,4.0,4.7,100,6.8,4.4,2.5,1.9,4.0,No,Single,Middle,Good,2.2,1.8,Copilot,Mixed,13,2,6.3,100,100
S07869,25,Female,Australia,Engineering,4,3.2,1.8,74,5.5,3.7,1.0,2.2,4.3,No,In a Relationship,Middle,Average,4.0,0.1,None,Mixed,4,3,1.0,86,94
S07870,18,Female,Japan,Biology,4,3.81,4.6,100,7.2,5.5,3.6,2.8,6.6,Yes,Single,High,Average,4.8,0.0,None,Digital,7,2,2.6,100,100
S07871,24,Male,Italy,Mathematics,4,4.0,5.8,100,6.2,7.2,2.7,1.1,4.4,Yes,In a Relationship,High,Good,3.8,1.8,Copilot,Digital,7,1,3.3,100,99
S07872,28,Female,Australia,Physics,2,4.0,6.4,100,7.3,5.2,2.7,0.2,2.6,No,Single,Low,Poor,2.3,1.8,ChatGPT,Digital,9,1,6.8,100,96
S07873,20,Male,Germany,Computer Science,1,4.0,7.8,100,8.3,5.0,2.9,1.8,4.2,No,In a Relationship,Middle,Average,3.6,0.6,ChatGPT,Handwritten,13,0,3.4,100,100
S07874,24,Male,USA,Computer Science,1,4.0,2.1,88,8.9,6.0,3.1,2.6,6.4,Yes,In a Relationship,Middle,Good,1.7,1.4,Claude,Digital,13,4,4.6,85,100
S07875,22,Female,Australia,Economics,1,4.0,7.7,100,4.0,3.0,0.2,1.6,1.3,No,Single,Middle,Good,3.4,0.7,ChatGPT,Handwritten,13,2,3.1,100,100
S07876,19,Male,Netherlands,Business,2,3.91,3.0,86,6.0,7.9,4.1,3.2,2.1,No,In a Relationship,Middle,Good,6.1,0.7,ChatGPT,Mixed,16,3,3.0,100,96
S07877,25,Female,Japan,Mathematics,3,3.65,2.6,90,6.6,6.0,1.5,1.1,5.9,Yes,Single,Low,Good,4.3,0.0,None,Handwritten,13,5,7.6,100,97
S07878,25,Male,Germany,Business,3,4.0,4.0,94,7.6,7.1,2.6,1.2,2.4,No,Single,Middle,Average,3.6,1.2,Claude,Digital,7,1,4.9,100,86
S07879,25,Female,Bangladesh,Business,1,3.22,2.6,72,5.0,7.2,4.7,0.0,4.5,No,In a Relationship,Middle,Average,6.0,0.7,Copilot,Handwritten,12,1,2.2,100,86
S07880,19,Female,Japan,Computer Science,3,3.45,4.1,91,5.8,8.9,5.5,0.3,5.6,Yes,Single,High,Good,4.0,1.6,Copilot,Handwritten,7,2,3.1,100,96
S07881,21,Female,South Korea,Mathematics,1,3.36,1.5,73,7.2,5.0,0.2,1.8,0.5,No,In a Relationship,Middle,Good,4.0,0.0,None,Digital,10,3,4.3,83,86
S07882,23,Male,Germany,Biology,4,3.95,3.1,82,7.1,7.6,2.8,0.0,2.2,Yes,In a Relationship,Middle,Poor,3.8,1.8,ChatGPT,Handwritten,14,2,1.7,91,100
S07883,26,Female,France,Economics,1,4.0,5.4,96,7.5,5.1,3.2,1.4,5.4,No,Single,Middle,Average,2.2,0.7,Copilot,Digital,11,3,3.9,95,96
S07884,27,Female,France,Psychology,2,3.96,3.4,88,7.5,4.2,0.5,1.4,2.7,Yes,Single,Middle,Poor,2.1,0.1,None,Digital,15,2,4.4,98,92
S07885,19,Female,USA,Medicine,1,3.29,3.7,89,7.4,7.5,4.0,2.3,0.0,Yes,Single,Low,Good,5.4,0.8,Claude,Handwritten,12,0,1.4,100,93
S07886,26,Male,Japan,Physics,2,4.0,4.2,100,7.2,7.1,3.0,2.7,2.0,No,In a Relationship,Middle,Good,2.8,0.0,None,Digital,4,2,5.4,100,100
S07887,28,Female,South Korea,Mathematics,2,4.0,5.3,100,7.1,7.6,3.1,2.1,4.6,No,In a Relationship,Middle,Good,3.6,0.9,ChatGPT,Digital,10,2,5.4,100,98
S07888,27,Female,Germany,Mathematics,1,3.13,1.0,89,7.8,3.2,1.4,4.3,5.6,No,Single,Middle,Average,3.8,1.3,Claude,Handwritten,15,3,2.8,91,86
S07889,27,Male,Australia,Business,4,3.83,4.4,88,4.3,5.6,3.4,1.7,3.1,Yes,Single,Middle,Good,4.7,1.3,ChatGPT,Handwritten,14,1,6.5,100,91
S07890,23,Female,Brazil,Economics,1,3.55,3.1,75,8.9,8.2,4.1,3.8,4.0,Yes,Single,Low,Good,2.2,1.7,Gemini,Digital,7,1,1.1,100,81
S07891,18,Female,UK,Medicine,3,3.48,3.7,84,4.4,6.2,3.0,0.0,2.3,Yes,Single,Middle,Poor,4.9,0.6,ChatGPT,Mixed,10,1,0.0,96,84
S07892,24,Male,Germany,Business,1,3.91,5.1,100,5.7,2.3,2.0,2.0,4.8,No,In a Relationship,Middle,Good,4.5,2.0,Gemini,Handwritten,13,0,6.0,95,98
S07893,21,Female,South Korea,Biology,4,3.24,1.7,78,6.7,3.1,2.1,1.0,5.9,No,Single,Middle,Good,2.0,1.5,Gemini,Mixed,9,2,8.6,100,77
S07894,23,Female,Bangladesh,Law,3,3.11,2.0,83,7.8,6.9,3.1,1.9,4.5,Yes,In a Relationship,Middle,Good,4.8,2.0,ChatGPT,Mixed,10,3,3.1,96,93
S07895,25,Female,UK,Engineering,3,2.85,0.6,64,3.5,6.9,2.9,1.9,2.8,Yes,Single,High,Poor,6.1,2.9,Copilot,Mixed,13,1,0.0,92,94
S07896,26,Female,Germany,Business,4,3.18,2.7,90,7.0,5.6,4.2,2.6,3.9,No,In a Relationship,Middle,Good,4.8,0.0,None,Handwritten,21,4,0.0,92,100
S07897,26,Male,France,Psychology,4,4.0,5.5,100,8.0,6.4,2.1,2.5,4.9,No,Single,Middle,Poor,3.6,0.8,ChatGPT,Mixed,14,2,5.7,100,98
S07898,19,Male,South Korea,Medicine,3,4.0,3.3,85,8.2,3.8,1.0,1.7,3.1,No,Single,Middle,Average,3.0,0.4,ChatGPT,Handwritten,15,3,5.7,100,100
S07899,28,Male,UK,Physics,3,2.81,1.5,57,6.2,5.1,3.3,0.0,4.6,Yes,Single,High,Good,4.6,3.3,Claude,Mixed,8,5,9.1,76,76
S07900,28,Female,Australia,Law,1,3.81,2.8,94,6.6,4.4,2.1,2.3,3.7,No,In a Relationship,High,Average,3.9,1.8,ChatGPT,Handwritten,6,2,3.2,100,78
S07901,26,Female,Canada,Business,4,2.97,1.3,72,6.3,5.5,4.0,0.0,5.8,No,In a Relationship,Low,Average,5.1,1.5,Copilot,Mixed,8,2,7.9,77,88
S07902,28,Female,India,Economics,1,3.59,1.8,85,6.5,5.1,2.8,0.4,4.4,Yes,Single,Low,Good,5.3,2.4,ChatGPT,Mixed,11,2,5.4,91,88
S07903,21,Female,Bangladesh,Physics,1,3.85,4.1,90,5.8,4.6,3.8,2.1,2.0,No,In a Relationship,Middle,Good,4.3,1.2,Copilot,Mixed,13,2,4.9,96,100
S07904,21,Male,USA,Mathematics,2,3.62,1.7,85,5.9,4.2,1.3,1.7,5.8,No,In a Relationship,Middle,Good,2.6,1.7,Copilot,Digital,14,0,5.8,93,88
S07905,24,Female,France,Law,1,4.0,5.2,100,7.5,6.7,3.0,0.2,3.9,No,In a Relationship,High,Good,3.4,0.7,Gemini,Digital,16,1,3.0,100,100
S07906,18,Female,Germany,Computer Science,4,3.24,3.4,89,7.2,3.2,1.8,0.0,2.7,Yes,In a Relationship,Low,Good,3.1,0.0,None,Mixed,18,2,1.7,95,96
S07907,18,Female,Italy,Physics,1,3.65,3.6,95,7.6,4.0,1.0,1.7,0.3,Yes,In a Relationship,High,Good,4.8,2.1,Copilot,Digital,2,4,1.0,100,100
S07908,26,Male,Italy,Law,3,3.99,3.1,92,7.3,3.5,1.5,1.2,3.5,Yes,Single,High,Good,1.8,0.2,None,Mixed,7,3,4.1,100,97
S07909,19,Female,Bangladesh,Mathematics,4,3.82,4.7,100,7.8,5.8,2.0,0.8,6.7,No,In a Relationship,Middle,Good,3.3,1.9,Gemini,Mixed,20,1,2.3,100,100
S07910,27,Male,Bangladesh,Medicine,2,4.0,4.7,98,8.1,4.9,4.7,2.4,0.0,No,In a Relationship,Middle,Average,6.4,2.3,Copilot,Handwritten,14,3,6.4,100,100
S07911,24,Female,Germany,Medicine,1,3.79,4.0,85,4.9,5.8,1.9,1.5,0.0,Yes,In a Relationship,Middle,Average,4.5,0.0,None,Mixed,11,1,4.7,98,95
S07912,28,Female,Canada,Physics,4,4.0,4.3,100,6.0,1.7,0.9,2.8,4.5,No,Single,Low,Average,4.8,2.2,Copilot,Digital,1,1,2.6,100,90
S07913,18,Male,South Korea,Medicine,4,3.32,3.2,92,6.7,5.7,3.0,2.3,3.5,Yes,Single,Low,Average,5.3,1.5,ChatGPT,Digital,6,5,5.1,100,95
S07914,18,Male,France,Psychology,3,4.0,4.3,100,7.0,4.9,2.8,0.0,4.3,No,Single,Low,Average,3.5,0.2,None,Mixed,16,2,3.4,100,100
S07915,24,Female,Brazil,Biology,2,3.5,3.0,80,6.2,4.7,2.1,0.0,1.9,Yes,In a Relationship,Middle,Average,5.1,0.0,None,Handwritten,10,2,2.0,100,98
S07916,19,Female,India,Physics,4,3.93,3.5,93,8.1,3.8,2.6,2.6,0.0,No,Single,Middle,Average,3.4,1.1,Gemini,Handwritten,15,4,5.2,99,100
S07917,27,Male,South Korea,Economics,1,3.82,3.1,93,9.4,9.3,4.3,3.0,1.3,Yes,Single,Middle,Good,3.1,1.0,ChatGPT,Digital,10,3,5.0,100,91
S07918,19,Female,Germany,Mathematics,3,3.52,2.8,92,7.2,5.3,3.8,2.3,6.1,No,Single,Middle,Good,3.3,2.3,Claude,Mixed,23,2,4.8,100,100
S07919,22,Male,Brazil,Computer Science,3,2.71,2.5,69,7.1,5.3,3.7,0.4,2.1,Yes,In a Relationship,Middle,Average,5.9,1.3,Gemini,Handwritten,12,0,5.9,86,64
S07920,24,Female,India,Biology,4,4.0,4.2,89,8.0,6.2,1.0,3.4,2.1,Yes,Single,Middle,Good,2.7,0.1,None,Handwritten,5,0,4.3,100,99
S07921,18,Male,India,Law,3,3.68,5.5,89,4.8,10.5,7.1,2.2,0.0,No,In a Relationship,High,Good,7.2,0.0,None,Handwritten,15,1,2.3,100,100
S07922,27,Female,France,Mathematics,3,4.0,5.3,100,7.0,5.9,4.4,2.8,0.0,No,In a Relationship,Middle,Average,4.3,1.3,Claude,Digital,12,1,0.2,100,100
S07923,26,Male,UK,Engineering,4,3.29,1.6,75,8.2,6.4,3.6,2.4,5.2,Yes,Single,Middle,Good,4.4,1.2,ChatGPT,Handwritten,9,3,7.1,83,74
S07924,25,Male,Canada,Business,2,4.0,5.4,100,6.2,3.8,1.1,1.0,2.5,Yes,In a Relationship,Low,Average,4.6,2.5,Copilot,Digital,13,0,1.6,100,98
S07925,24,Male,India,Business,3,3.0,3.0,84,5.5,5.2,4.2,1.6,5.0,Yes,In a Relationship,Low,Good,4.1,0.7,Claude,Mixed,17,2,3.2,86,92
S07926,22,Male,Brazil,Medicine,3,3.76,4.4,94,6.8,4.1,2.0,1.2,1.5,Yes,In a Relationship,Low,Average,1.8,1.6,Gemini,Handwritten,11,2,3.6,100,100
S07927,20,Female,Brazil,Business,3,2.96,2.1,95,6.9,5.5,2.5,4.1,0.1,No,In a Relationship,Middle,Good,4.2,1.1,Claude,Mixed,7,1,3.5,91,98
S07928,23,Male,India,Computer Science,3,3.68,3.7,91,5.9,4.8,0.3,2.0,2.5,Yes,In a Relationship,Middle,Average,4.0,0.0,None,Digital,13,0,3.9,97,92
S07929,28,Female,India,Medicine,2,4.0,4.0,89,9.5,3.7,0.9,2.2,1.9,No,Single,Middle,Poor,2.6,1.9,ChatGPT,Handwritten,9,3,2.6,100,100
